x,exact,Hancock_PLM,Hancock_PPM_tr_2shk,Local_PPM_tr_2shk,Local_PPM_exact_label_THINC,Local_PPM_carried_label_THINC,PPM_DirectEuler,PPML_trace
0.12890625,1.0,0.9993210434913635,1.000016450881958,1.0001118183135986,1.0002301931381226,1.0002022981643677,0.9999011158943176,1.0000091791152954
0.13671875,1.0,0.9993071556091309,1.000015377998352,0.9997161030769348,0.9999666810035706,0.9998467564582825,0.9998770356178284,1.0000094175338745
0.14453125,1.0,0.9993414282798767,1.0000134706497192,0.9991265535354614,0.9995478987693787,0.9992972612380981,0.9998573064804077,1.000009536743164
0.15234375,1.0,0.9994940757751465,1.0000132322311401,0.9983369708061218,0.9989579319953918,0.9985390901565552,0.99985671043396,1.0000097751617432
0.16015625,1.0,0.9997989535331726,1.0000132322311401,0.9973713755607605,0.9981935620307922,0.9975867867469788,0.9998549222946167,1.0000109672546387
0.16796875,1.0,1.0002648830413818,1.0000134706497192,0.9963001608848572,0.9972778558731079,0.996498167514801,0.9998530149459839,1.000012755393982
0.17578125,1.0,1.0009628534317017,1.0000141859054565,0.9952490925788879,0.9962670207023621,0.995391845703125,0.9998549222946167,1.0000134706497192
0.18359375,1.0,1.00203537940979,1.0000157356262207,0.9943968057632446,0.9952623844146729,0.994442880153656,0.9998606443405151,1.000014066696167
0.19140625,1.0,1.0038224458694458,1.0000333786010742,0.9939627647399902,0.9944218993186951,0.9938642382621765,0.9998860359191895,1.0000160932540894
0.19921875,1.0,1.0071481466293335,1.0001920461654663,0.994147002696991,0.9939477443695068,0.9938647150993347,1.0000605583190918,1.0000203847885132
0.20703125,1.0,1.0137865543365479,1.0015767812728882,0.9957641959190369,0.9940245151519775,0.9949491024017334,1.0015116930007935,1.0000605583190918
0.21484375,1.0,1.0274912118911743,1.0124320983886719,1.0029220581054688,0.995288074016571,0.999919593334198,1.0127450227737427,1.000281572341919
0.22265625,1.0,1.0564582347869873,1.0536648035049438,1.031190276145935,1.0008429288864136,1.021691083908081,1.054634690284729,1.0015534162521362
0.23046875,1.0,1.1163873672485352,1.1383601427078247,1.0960053205490112,1.025532841682434,1.0822755098342896,1.1399133205413818,1.0085281133651733
0.23828125,1.0,1.2253810167312622,1.2660670280456543,1.202974796295166,1.1171674728393555,1.1902787685394287,1.2680721282958984,1.046862006187439
0.24609375,1.0,1.3966021537780762,1.423923373222351,1.3516486883163452,1.306453824043274,1.3454785346984863,1.4264717102050781,1.258914828300476
0.25390625,2.0,1.6159183979034424,1.5904675722122192,1.5325775146484375,1.568406105041504,1.5367130041122437,1.5934290885925293,1.7573270797729492
0.26171875,2.0,1.8303890228271484,1.7420933246612549,1.7253631353378296,1.8298810720443726,1.739532232284546,1.7446438074111938,1.9448322057724
0.26953125,2.0,1.9537659883499146,1.860482931137085,1.8981529474258423,1.9968336820602417,1.9161548614501953,1.8618313074111938,1.9875094890594482
0.27734375,2.0,1.9857409000396729,1.9380755424499512,2.0096044540405273,2.032442092895508,2.0191755294799805,1.938502311706543,1.9971017837524414
0.28515625,2.0,1.9915908575057983,1.97903573513031,2.0354764461517334,2.0348973274230957,2.037837266921997,1.9795347452163696,1.9992246627807617
0.29296875,2.0,1.992080807685852,1.9951976537704468,2.0375242233276367,2.034496784210205,2.0391271114349365,1.996116042137146,1.9996799230575562
0.30078125,2.0,1.991978406906128,1.9992879629135132,2.0369393825531006,2.032012939453125,2.038245916366577,2.0001988410949707,1.9997879266738892
0.30859375,2.0,1.9916807413101196,1.9998409748077393,2.034015417098999,2.027775764465332,2.034912109375,2.000586986541748,1.999807357788086
0.31640625,2.0,1.9913389682769775,1.9998961687088013,2.0290870666503906,2.0223727226257324,2.029496908187866,2.0005791187286377,1.9998124837875366
0.32421875,2.0,1.9912779331207275,1.9999028444290161,2.0226378440856934,2.016331911087036,2.0225000381469727,2.0004401206970215,1.9998161792755127
0.33203125,2.0,1.9914909601211548,1.9999032020568848,2.0153021812438965,2.010195255279541,2.014624834060669,2.000230312347412,1.9998180866241455
0.33984375,2.0,1.9923852682113647,1.9999009370803833,2.0078296661376953,2.0045006275177,2.006685972213745,2.0001118183135986,1.9998210668563843
0.34765625,2.0,1.994036316871643,1.999897837638855,2.0010247230529785,1.999772548675537,1.999571681022644,2.0000269412994385,1.999823808670044
0.35546875,2.0,1.9959592819213867,1.999897837638855,1.9957020282745361,1.9964491128921509,1.9941679239273071,1.9999442100524902,1.999826431274414
0.36328125,2.0,1.997775673866272,1.9999016523361206,1.9925496578216553,1.9946774244308472,1.9911880493164062,1.999901294708252,1.9998267889022827
0.37109375,2.0,1.9990184307098389,1.999903917312622,1.9915928840637207,1.9942222833633423,1.9904814958572388,1.999898076057434,1.9998284578323364
0.37890625,2.0,1.9992799758911133,1.9999046325683594,1.9919393062591553,1.9945687055587769,1.991034746170044,1.9999022483825684,1.9998297691345215
0.38671875,2.0,1.9990051984786987,1.999906301498413,1.99345064163208,1.9956563711166382,1.9927462339401245,1.9999586343765259,1.9998303651809692
0.39453125,2.0,1.997583270072937,1.9999089241027832,1.9958518743515015,1.99727201461792,1.9953126907348633,2.00010347366333,1.9998308420181274
0.40234375,2.0,1.9936813116073608,1.9999116659164429,1.9988985061645508,1.9992870092391968,1.9985058307647705,2.000124454498291,1.9998316764831543
0.41015625,2.0,1.9856562614440918,1.9999140501022339,2.0023467540740967,2.0015969276428223,2.0020787715911865,2.0001096725463867,1.9998319149017334
0.41796875,2.0,1.972971796989441,1.9999151229858398,2.0058987140655518,2.0041024684906006,2.0057547092437744,2.000048875808716,1.9998310804367065
0.42578125,2.0,1.955008625984192,1.9999150037765503,2.0091776847839355,2.0066747665405273,2.009188175201416,2.000018835067749,1.9998304843902588
0.43359375,2.0,1.9311548471450806,1.9999133348464966,2.0117509365081787,2.009131669998169,2.0119738578796387,2.000016212463379,1.9998292922973633
0.44140625,2.0,1.9010205268859863,1.9998971223831177,2.0131983757019043,2.011197805404663,2.013712167739868,2.000001907348633,1.999826431274414
0.44921875,2.0,1.8644815683364868,1.999741792678833,2.013261318206787,2.012502670288086,2.0141258239746094,1.999847650527954,1.9998211860656738
0.45703125,2.0,1.8216651678085327,1.9983725547790527,2.0111124515533447,2.0127077102661133,2.0126492977142334,1.9984183311462402,1.9997843503952026
0.46484375,2.0,1.7729567289352417,1.9875856637954712,2.0013859272003174,2.0110344886779785,2.0058107376098633,1.9871556758880615,1.9995946884155273
0.47265625,2.0,1.719010353088379,1.946446418762207,1.966583013534546,2.003434896469116,1.9774348735809326,1.9451487064361572,1.9983727931976318
